# Time(s)	Magnetic_Field(uT)
5.400971174240112305e+00	5.002865013014032820e-06
5.413738250732421875e+00	-5.710472588442550030e-06
5.425077915191650391e+00	-1.287823101608781020e-04
5.436891555786132812e+00	4.509331647570099562e-05
5.448786020278930664e+00	6.113200267685846040e-05
5.460876464843750000e+00	-5.123902537453272455e-05
5.473064899444580078e+00	2.097891081211424510e-05
5.484733104705810547e+00	2.216065612513074250e-04
5.496793508529663086e+00	1.948420093682824109e-04
5.508792877197265625e+00	-3.523792341461058603e-05
5.521196365356445312e+00	-8.072889195946543852e-05
5.532893657684326172e+00	-1.743735033490255654e-04
5.545085430145263672e+00	2.375951351308185945e-04
5.557289600372314453e+00	-2.726242859547143793e-05
5.569206714630126953e+00	7.438273377404976160e-05
5.581640243530273438e+00	1.439254675804353234e-04
5.613608598709106445e+00	2.268442132881267150e-04
5.625040769577026367e+00	-2.065511003946318388e-04
5.636770725250244141e+00	1.358622761984158039e-04
5.648947477340698242e+00	-3.536320421872508765e-05
5.660481452941894531e+00	2.348197081072658462e-04
5.672243356704711914e+00	5.556862054933952818e-05
5.683672428131103516e+00	4.113580090436953860e-04
5.695561885833740234e+00	-1.263701974692591498e-04
5.706949710845947266e+00	1.678895362790844314e-04
5.718592882156372070e+00	-5.148958698276295430e-05
5.730056762695312500e+00	1.063348253722489563e-04
5.742006778717041016e+00	-3.361000298880809348e-06
5.753561019897460938e+00	9.828416207064161203e-05
5.765319824218750000e+00	-8.736461220225547568e-06
5.777272939682006836e+00	-1.211074892716167291e-04
5.789453029632568359e+00	-5.691516022575398317e-05
5.801708698272705078e+00	3.402919262272160171e-05
5.813694953918457031e+00	-1.413697830239464682e-05
5.825983285903930664e+00	1.795292218033003038e-05
5.838054418563842773e+00	-4.091405826583183788e-05
5.850088357925415039e+00	1.436623778917929116e-04
5.861946344375610352e+00	2.594094507988013737e-05
5.873621940612792969e+00	1.356117145901867735e-04
5.885716676712036133e+00	-1.452970634176729023e-04
5.898123025894165039e+00	3.660417035969164209e-05
5.910283565521240234e+00	-4.098922674830127747e-05
5.921912670135498047e+00	-3.832655244845083523e-05
5.933641433715820312e+00	1.783523122723107684e-04
5.945545673370361328e+00	1.114597246853646866e-04
5.957308292388916016e+00	-2.871579580539968283e-04
5.969169139862060547e+00	5.793062091931345213e-05
5.981222867965698242e+00	-2.233797856893965221e-05
5.993133068084716797e+00	-5.445293521248869510e-05
6.005229949951171875e+00	2.077043699727180320e-04
6.017270326614379883e+00	-1.240332532601083431e-04
6.029841899871826172e+00	-2.310538765509754925e-04
6.042285919189453125e+00	4.447944053553699000e-05
6.053773880004882812e+00	-4.916517085402314366e-05
6.065486669540405273e+00	-1.508353893843686767e-04
6.077278852462768555e+00	2.156548086310328127e-04
6.088963508605957031e+00	3.105331631258367213e-05
6.100991964340209961e+00	6.849362155583237977e-05
6.112832784652709961e+00	-2.017143469309804447e-04
6.125146627426147461e+00	-5.459074409701538549e-05
6.137077808380126953e+00	6.310563255407547099e-05
6.149497032165527344e+00	-1.054446454828052154e-04
6.161536216735839844e+00	6.308057639325232672e-05
6.173305034637451172e+00	1.223920308787344718e-05
