# Time(s)	Magnetic_Field(uT)
1.167828793525695801e+02	-4.333514785207856642e-05
1.167950351238250732e+02	3.532234549133054331e-05
1.168068332672119141e+02	8.159142035174229068e-05
1.168185889720916748e+02	-4.333543105512434513e-05
1.168303918838500977e+02	4.457589614057003407e-05
1.168425331115722656e+02	-8.035095526629556497e-05
1.168545312881469727e+02	-2.945496347974222980e-05
1.168668155670166016e+02	1.218719445452688453e-05
1.168787786960601807e+02	-1.173665738784824013e-04
1.168907489776611328e+02	-5.258983131350116526e-05
1.169035103321075439e+02	1.681382817762373886e-05
1.169151852130889893e+02	7.233673689031969861e-05
1.169270341396331787e+02	1.681363937559251612e-05
1.169389343261718750e+02	-4.333637506527624741e-05
1.169508891105651855e+02	4.457495213041813179e-05
1.169627735614776611e+02	1.681335617254779111e-05
1.169745090007781982e+02	6.770934795910111951e-05
1.169865500926971436e+02	-7.109825422619343068e-05
1.169982564449310303e+02	3.994765760021516237e-05
1.170105504989624023e+02	9.084364938676849077e-05
1.170226659774780273e+02	5.845513650275551874e-05
1.170351479053497314e+02	-2.020254564268482051e-05
1.170969371795654297e+02	-8.960639393583989028e-05
1.171086597442626953e+02	1.000971056349934154e-04
1.171200468540191650e+02	2.143942348955307954e-05
1.171314933300018311e+02	-2.020292324674620891e-05
1.171432614326477051e+02	1.218540083523764780e-05
1.171551892757415771e+02	2.606605721264993218e-05
1.171670610904693604e+02	1.218521203320747877e-05
1.171788151264190674e+02	3.531970226290502584e-05
1.171910505294799805e+02	1.681194015731889076e-05
1.172030506134033203e+02	2.606567960858959410e-05
1.172151103019714355e+02	1.218483442914608868e-05
1.172274572849273682e+02	7.557823101987846803e-06
1.172394611835479736e+02	-1.094993900359723542e-05
1.172517838478088379e+02	-3.871153496146862642e-05
1.172637515068054199e+02	8.158821071722520901e-05
1.172760102748870850e+02	2.143819627635540532e-05
1.172877833843231201e+02	-7.110023664751283137e-05
1.172999498844146729e+02	-2.483116178710107383e-05
1.173121137619018555e+02	7.557162294881730863e-06
1.173240451812744141e+02	1.681090174615138219e-05
1.173359591960906982e+02	-4.333911269471737456e-05
1.173477249145507812e+02	-1.557770553887720291e-05
1.173594448566436768e+02	-1.697049161463870334e-06
1.173714723587036133e+02	-6.647398052847632358e-05
1.173832201957702637e+02	-2.020490566806561298e-05
1.173950915336608887e+02	-1.697332364509649684e-06
1.174069471359252930e+02	-4.796659602695157011e-05
1.174187617301940918e+02	1.218322961188702099e-05
1.174309873580932617e+02	5.382538754615614378e-05
1.174428050518035889e+02	-1.557846074699893276e-05
1.174550042152404785e+02	1.047212849316949128e-04
1.174670708179473877e+02	-1.095173262288647045e-05
1.174787645339965820e+02	-1.697993171616819545e-06
1.174907593727111816e+02	-1.557883835105927084e-05
1.175028748512268066e+02	-2.020584967821751187e-05
1.175152075290679932e+02	7.695931136976317697e-05
1.175271606445312500e+02	3.531696463346389192e-05
1.175388400554656982e+02	3.531687023244828224e-05
1.175511655807495117e+02	3.531677583143372288e-05
1.175634720325469971e+02	4.457051528270336913e-05
1.175751159191131592e+02	-1.698748379738547916e-06
1.175872023105621338e+02	-2.483342741146626000e-05
1.175989251136779785e+02	-2.020660488633924172e-05
1.176115744113922119e+02	2.143555304792988108e-05
1.176233351230621338e+02	3.068929249919953410e-05
1.176357827186584473e+02	-2.946072194167028313e-05
1.176478524208068848e+02	2.606218677102673371e-05
1.176599500179290771e+02	-3.408782766984308352e-05
1.176719076633453369e+02	4.456966567356603976e-05
1.176835865974426270e+02	-7.110335188101430336e-05
1.177455258369445801e+02	2.606180916696534193e-05
1.177572867870330811e+02	1.680788091366552326e-05
1.177688724994659424e+02	-2.020754889649113383e-05
1.177809813022613525e+02	-1.699975592936224885e-06
1.177923142910003662e+02	-2.020773769852130626e-05
1.178037009239196777e+02	-5.722316750867796674e-05
1.178155083656311035e+02	-1.558100957440989426e-05
1.178270590305328369e+02	1.218039758143132940e-05
1.178389244079589844e+02	-3.408886608101058870e-05
1.178509092330932617e+02	-5.722354511273830481e-05
1.178630111217498779e+02	5.382236671366923115e-05
1.178747167587280273e+02	-2.020839850562847675e-05
1.178865501880645752e+02	-3.871616061121355812e-05
1.178985502719879150e+02	7.552914249197138926e-06
1.179107160568237305e+02	7.552819848182580415e-06
1.179227049350738525e+02	2.925808521024339386e-06
1.179346828460693359e+02	1.217954797229399156e-05
1.179469065666198730e+02	1.680637049742206355e-05
1.179588079452514648e+02	1.680627609640645388e-05
1.179714865684509277e+02	-2.483607063989283796e-05
1.179828886985778809e+02	-6.328497336336871913e-06
1.179949827194213867e+02	-4.797084407263615697e-05
1.180070908069610596e+02	-3.871710462136546040e-05
1.180196332931518555e+02	-1.701863613240019700e-06
1.180313155651092529e+02	-3.871729342339667976e-05
1.180437164306640625e+02	9.083628610758243192e-05
1.180554916858673096e+02	1.602399455987062518e-04
1.180672929286956787e+02	-2.946374277415719239e-05
1.180803966522216797e+02	-1.095616947060123142e-05
1.180917928218841553e+02	-1.702430019331578824e-06
1.181039481163024902e+02	-2.483710905105928943e-05
1.181157763004302979e+02	-4.334487115664542790e-05
1.181275858879089355e+02	2.924203703765272541e-06
1.181396648883819580e+02	-5.259889381096085963e-05
1.181514513492584229e+02	7.232776879387456360e-05
1.181635825634002686e+02	2.605850513143265058e-05
1.181754076480865479e+02	1.217765995199019548e-05
1.181873774528503418e+02	-3.409160371045172263e-05
1.181992785930633545e+02	-2.483786425918101928e-05
1.182113180160522461e+02	2.143121060122967777e-05
1.182228646278381348e+02	3.993878390478459349e-05
1.182345492839813232e+02	-3.871889824065469205e-05
1.182466032505035400e+02	6.307317973346758121e-05
1.182583253383636475e+02	3.068466684945355208e-05
1.182706902027130127e+02	-7.110759992669889022e-05
1.182827382087707520e+02	2.143064419513812373e-05
1.182947199344635010e+02	6.769971905554987449e-05
1.183062260150909424e+02	7.695345850681952751e-05
1.183186979293823242e+02	-1.558497441704870579e-05
1.183307929039001465e+02	6.769943585250408900e-05
1.183943936824798584e+02	-8.498891711121834170e-05
1.184063169956207275e+02	-3.871984225080658755e-05
1.184176068305969238e+02	1.217614953574673916e-05
1.184304280281066895e+02	-2.021236334826728828e-05
1.184430921077728271e+02	1.680287765985920317e-05
1.184544899463653564e+02	1.217586633270096044e-05
1.184661002159118652e+02	2.142960578397061516e-05
1.184776008129119873e+02	5.381792986595446848e-05
1.184893989562988281e+02	-1.558591842720060468e-05
1.185014500617980957e+02	1.680240565478325541e-05
1.185136005878448486e+02	8.157914821976447787e-05
1.185256917476654053e+02	4.919063533575044873e-05
1.185373837947845459e+02	1.680212245173747670e-05
1.185496075153350830e+02	-4.797480891527497189e-05
1.185622656345367432e+02	-7.573640487314636967e-05
1.185742213726043701e+02	-2.021349616044935282e-05
1.185863738059997559e+02	-3.409434133989285655e-05
1.185980350971221924e+02	-2.484060188862215321e-05
1.186100497245788574e+02	-2.021377936349513492e-05
1.186223542690277100e+02	1.217454471848767316e-05
1.186338171958923340e+02	-1.096013431324004126e-05
1.186460790634155273e+02	-1.127524010893935305e-04
1.186583702564239502e+02	7.547344589299262247e-06
1.186703715324401855e+02	-4.334883599928423604e-05
1.186823143959045410e+02	1.047124112362643439e-04
1.186945497989654541e+02	2.920144460111903350e-06
1.187065386772155762e+02	-4.797603612847264610e-05
1.187184493541717529e+02	-1.096079512034721006e-05
1.187305870056152344e+02	8.620436592763348047e-05
1.187426261901855469e+02	-2.021481777466264010e-05
1.187548222541809082e+02	4.918884171646121709e-05
1.187669186592102051e+02	-2.946884042897806845e-05
1.187789068222045898e+02	2.605406828371789130e-05
1.187911016941070557e+02	-3.409594615715086884e-05
1.188030846118927002e+02	9.545763337382718575e-05
1.188150489330291748e+02	1.556074590126657565e-04
1.188267896175384521e+02	-8.036539862162296783e-05
1.188390340805053711e+02	-4.335015761349752671e-05
1.188511540889739990e+02	7.545834173056857096e-06
1.188630833625793457e+02	2.605340747661177451e-05
1.188753285408020020e+02	3.993406385402405211e-05
1.188871684074401855e+02	2.918634043868447030e-06
1.188988180160522461e+02	2.142620734742336445e-05
1.189105074405670166e+02	2.918445241837225556e-06
1.189228520393371582e+02	-2.484315071603311809e-05
1.189349243640899658e+02	2.142592414437758235e-05
1.189467310905456543e+02	-5.260484107491907523e-05
1.189585301876068115e+02	4.456031997306057345e-05
1.189704418182373047e+02	-2.484352832009450649e-05
1.189826376438140869e+02	-4.797820735182222260e-05
1.190489814281463623e+02	2.917784434731107922e-06
1.190610609054565430e+02	-1.096306074471239454e-05
1.190728137493133545e+02	-8.036690903786642077e-05
1.190845670700073242e+02	3.530591971468374654e-05
1.190961365699768066e+02	-1.096334394775712293e-05
1.191079802513122559e+02	8.157490017407989101e-05
1.191199102401733398e+02	-1.096353274978834398e-05
1.191318793296813965e+02	7.544040553767621215e-06
1.191439003944396973e+02	2.917029226609379762e-06
1.191562926769256592e+02	-6.336899026691493041e-06
1.191674418449401855e+02	-1.096391035384868206e-05
1.191792697906494141e+02	2.142441372813412264e-05
1.191910910606384277e+02	-1.096409915587885109e-05
1.192039184570312500e+02	2.916557221533431164e-06
1.192159473896026611e+02	-6.337371031767441639e-06
1.192277884483337402e+02	-5.260663469420830688e-05
1.192399880886077881e+02	4.918544327991395960e-05
1.192523589134216309e+02	9.082760121418203885e-05
1.192640194892883301e+02	-6.648766867568197964e-05
1.192761652469635010e+02	6.769282778143870629e-05
1.192881710529327393e+02	-6.337937437857948747e-06
1.193001132011413574e+02	2.915802013411702581e-06
1.193122754096984863e+02	-5.260729550131548076e-05
1.193244681358337402e+02	-1.711303714761097382e-06
1.193365352153778076e+02	7.542435736508554370e-06
1.193484635353088379e+02	-1.096532636907652870e-05
1.193607439994812012e+02	1.047075023834736335e-04
1.193726289272308350e+02	1.679598638574803836e-05
1.193844635486602783e+02	-4.798094498126335652e-05
1.193962204456329346e+02	1.679579758371786932e-05
1.194083082675933838e+02	-1.711964521868267031e-06
1.194204335212707520e+02	-5.260814511045176659e-05
1.194323513507843018e+02	-3.410057180689685086e-05
1.194442427158355713e+02	-2.021991542948351956e-05
1.194560291767120361e+02	7.231832869235348083e-05
1.194677054882049561e+02	2.914480399198415298e-06
1.194798481464385986e+02	2.914385998183856364e-06
1.194918155670166016e+02	-3.872796073811542996e-05
1.195037488937377930e+02	4.918336645757894924e-05
1.195159401893615723e+02	-1.096664798328981598e-05
1.195280561447143555e+02	-3.872824394116120868e-05
1.195401146411895752e+02	3.992924940224895815e-05
1.195520389080047607e+02	7.540736518234929014e-06
1.195639755725860596e+02	5.380981137864563284e-05
1.195757739543914795e+02	3.067513234691791673e-05
1.195874297618865967e+02	3.530195487204493840e-05
1.195999488830566406e+02	-3.410189342111014153e-05
1.196124505996704102e+02	3.067484914387213802e-05
1.196237990856170654e+02	-1.081327530414224054e-04
1.196359090805053711e+02	-6.340675067299082671e-06
1.197004566192626953e+02	-6.340769468314693197e-06
1.197118988037109375e+02	2.912969982954958555e-06
1.197238240242004395e+02	1.679362636036829621e-05
1.197352418899536133e+02	-2.022180344978836427e-05
1.197470755577087402e+02	-2.484881477694555498e-05
1.197590260505676270e+02	2.604717700960777681e-05
1.197707977294921875e+02	1.216633183016427308e-05
1.197826116085052490e+02	4.455465591214812979e-05
1.197943692207336426e+02	4.918147843727515146e-05
1.198066229820251465e+02	-6.341619077452031882e-06
1.198186328411102295e+02	9.545045889667128915e-05
1.198300700187683105e+02	1.216585982508832364e-05
1.198418345451354980e+02	3.067343312864428799e-05
1.198541462421417236e+02	-1.096891360765500046e-05
1.198662281036376953e+02	7.538659695899912725e-06
1.198779006004333496e+02	6.306156840859692195e-05
1.198899490833282471e+02	1.216538782001237419e-05
1.199019494056701660e+02	4.455371190199518397e-05
1.199142932891845703e+02	-6.342468686588318552e-06
1.199261531829833984e+02	-5.261173234903023665e-05
1.199384310245513916e+02	-3.410415904547427061e-05
1.199505708217620850e+02	-1.715834963491466975e-06
1.199626889228820801e+02	3.992632297077660487e-05
1.199748160839080811e+02	-3.873135917466268067e-05
1.199869191646575928e+02	-2.022378587110776834e-05
1.199986133575439453e+02	2.604528898930292871e-05
1.200105791091918945e+02	2.604519458828837274e-05
1.200222294330596924e+02	3.529893403955802576e-05
1.200341305732727051e+02	2.604500578625820032e-05
1.200460355281829834e+02	2.141799445909996268e-05
1.200578436851501465e+02	7.537149279656455558e-06
1.200699183940887451e+02	-4.335903130892704527e-05
1.200818889141082764e+02	1.216387740376891787e-05
1.200946180820465088e+02	8.619445382103540641e-05
1.201058506965637207e+02	7.231360864159295978e-05
1.201175103187561035e+02	-1.173900797312705353e-04
1.201289672851562500e+02	-6.649408794471614299e-05
1.201413500308990479e+02	7.536488472550338771e-06
1.201530346870422363e+02	-1.717439780750534243e-06
1.201650593280792236e+02	-9.888278963076033439e-05
1.201769170761108398e+02	4.917845760478823882e-05
1.201888048648834229e+02	7.536110868490000699e-06
1.202009737491607666e+02	-6.649465435080770042e-05
1.202128007411956787e+02	9.082042673702612871e-05
1.202247209548950195e+02	1.216274459158685164e-05
1.202369937896728516e+02	-1.559885136628454106e-05
1.202485663890838623e+02	7.693939275555247627e-05
1.202606637477874756e+02	5.380471372382475339e-05
1.202732145786285400e+02	-1.097221764318769351e-05
1.202850530147552490e+02	-6.345395118059621512e-06
1.203460471630096436e+02	7.535261259352661167e-06
1.203574616909027100e+02	2.141591763676494554e-05
1.203691635131835938e+02	8.156574327560458019e-05
1.203808808326721191e+02	2.141572883473477650e-05
1.203924307823181152e+02	7.534883655291270233e-06
1.204046025276184082e+02	5.380395851570302692e-05
1.204168460369110107e+02	-1.719138999024159811e-06
1.204286265373229980e+02	7.534600452246542686e-06
1.204401566982269287e+02	-3.873466321019537203e-05
1.204518198966979980e+02	2.907494724072691555e-06
1.204638700485229492e+02	2.907400323058133044e-06
1.204764573574066162e+02	-1.560036178252800077e-05
1.204880681037902832e+02	2.604179615174006832e-05
1.204999539852142334e+02	-6.346716732272908795e-06
1.205129327774047852e+02	7.533939645139373884e-06
1.205244634151458740e+02	4.917609757940849329e-05
1.205367007255554199e+02	8.156442166139130307e-05
1.205486752986907959e+02	-1.720177410191667744e-06
1.205605900287628174e+02	-6.187019185106043106e-05
1.205736057758331299e+02	-3.410878469522025263e-05
1.205850198268890381e+02	-2.485504524395059961e-05
1.205967271327972412e+02	-4.798972427567831572e-05
1.206084568500518799e+02	-1.560140019369550933e-05
1.206204538345336914e+02	1.216000696214571772e-05
1.206322000026702881e+02	-3.410925670029620038e-05
1.206439819335937500e+02	2.141365201239975937e-05
1.206562905311584473e+02	1.215972375909993731e-05
1.206680767536163330e+02	-1.721121420343564939e-06
1.206800401210784912e+02	8.156328884920923175e-05
1.206915216445922852e+02	1.678635748219679333e-05
1.207032847404479980e+02	3.529393078575170567e-05
1.207150039672851562e+02	-3.873683443354494852e-05
1.207266430854797363e+02	3.529374198372153663e-05
1.207384266853332520e+02	-1.560243860486301451e-05
1.207501747608184814e+02	-1.097561607973494591e-05
1.207622594833374023e+02	7.531957223819968967e-06
1.207744772434234619e+02	-2.948347258633564035e-05
1.207864665985107422e+02	4.917402075707348293e-05
1.207983644008636475e+02	4.454700942991524190e-05
1.208101537227630615e+02	-2.022992193709615636e-05
1.208221218585968018e+02	6.305448833245559149e-05
1.208339939117431641e+02	3.066597544844156914e-05
1.208462505340576172e+02	2.141204719514174369e-05
1.208584349155426025e+02	-6.187255187644122691e-05
1.208704586029052734e+02	-1.560347701602947276e-05
1.208824203014373779e+02	-3.873815604775823919e-05
1.208945202827453613e+02	3.066550344336561461e-05
1.209062445163726807e+02	7.530824411637901888e-06
1.209184570312500000e+02	2.903813084479660435e-06
1.209304525852203369e+02	-1.097703209496384287e-05
1.209949142932891846e+02	-1.097712649597840054e-05
1.210066161155700684e+02	3.066503143828966686e-05
1.210185618400573730e+02	-6.350398371865939068e-06
1.210301933288574219e+02	-5.261966203430785971e-05
1.210420815944671631e+02	3.529166516138651949e-05
1.210542566776275635e+02	-2.485834927948224403e-05
1.210655460357666016e+02	2.903057876357932276e-06
1.210773940086364746e+02	1.678371425377021538e-05
1.210890953540802002e+02	-1.724047851814867688e-06
1.211010460853576660e+02	1.678352545174004634e-05
1.211133799552917480e+02	-1.097807050613029942e-05
1.211249744892120361e+02	9.081400746799197891e-05
1.211364417076110840e+02	-1.312780993878699491e-04
1.211483333110809326e+02	3.991773247839286502e-05
1.211611342430114746e+02	7.529219594378835043e-06
1.211732215881347656e+02	6.305212830707585274e-05
1.211849701404571533e+02	2.140978157077656091e-05
1.211968455314636230e+02	1.000672749141856842e-04
1.212089507579803467e+02	2.140959276874639187e-05
1.212209510803222656e+02	1.215566451544551610e-05
1.212328896522521973e+02	-3.874051607313903504e-05
1.212445590496063232e+02	7.528558787272717409e-06
1.212567396163940430e+02	1.215538131239973739e-05
1.212687776088714600e+02	-8.038305161146743882e-05
1.212806837558746338e+02	-6.352475194200955357e-06
1.212925388813018799e+02	3.528968274006711881e-05
1.213046841621398926e+02	2.140883756062466202e-05
1.213166942596435547e+02	-1.725841471104103780e-06
1.213285887241363525e+02	-2.486052050283286746e-05
1.213409526348114014e+02	7.527803579150988402e-06
1.213526208400726318e+02	1.678154303042064227e-05
1.213645277023315430e+02	3.991603326011924305e-05
1.213770766258239746e+02	-1.081454027774605563e-04
1.213888387680053711e+02	-1.098024172948092624e-05
1.214008798599243164e+02	-3.874183768735126862e-05
1.214129335880279541e+02	9.081174184362679274e-05
1.214257104396820068e+02	3.528864432889960686e-05
1.214377248287200928e+02	7.527048371029261090e-06
1.214499294757843018e+02	-5.724988299598318241e-05
1.214620740413665771e+02	-6.187689432314037990e-05
1.214743723869323730e+02	2.899848241840849754e-06
1.214863643646240234e+02	-1.560791386374528236e-05
1.214984972476959229e+02	3.066116099666646840e-05
1.215106573104858398e+02	3.528798352179349007e-05
1.215227828025817871e+02	5.379555682534839902e-05
1.215346336364746094e+02	7.526293162907532083e-06
1.215464932918548584e+02	-4.336988742567701483e-05
1.215582535266876221e+02	-6.187764953126209959e-05
1.215704076290130615e+02	5.379517922128806772e-05
1.215828027725219727e+02	-4.799708755486543167e-05
1.216526150703430176e+02	5.379499041925789191e-05
1.216641736030578613e+02	2.140647753524386616e-05
1.216759917736053467e+02	2.603330006037193816e-05
1.216878769397735596e+02	5.379470721621211319e-05
1.217000741958618164e+02	9.543686515048018567e-05
1.217115406990051270e+02	1.215226607889826708e-05
1.217236089706420898e+02	1.677908860402528706e-05
1.217352280616760254e+02	5.842124653829336293e-05
1.217472562789916992e+02	8.155573676799195355e-05
1.217592923641204834e+02	-3.411728078658943312e-05
1.217712461948394775e+02	5.379404640910599641e-05
1.217833428382873535e+02	-5.725205421933275891e-05
1.217952854633331299e+02	7.524688345648465238e-06
1.218070197105407715e+02	9.543601554134389985e-05
1.218193926811218262e+02	-7.113308820080643845e-05
1.218306593894958496e+02	-1.098326256196783718e-05
1.218427443504333496e+02	-7.113327700283658716e-05
1.218548016548156738e+02	-1.561036829014063757e-05
1.218664574623107910e+02	-2.949121346958308759e-05
1.218786859512329102e+02	-6.650664327973974130e-05
1.218907592296600342e+02	-2.949140227161431034e-05
1.219024388790130615e+02	-3.874533052491412901e-05
1.219139223098754883e+02	4.916599667078025020e-05
1.219257924556732178e+02	2.603131763905148038e-05
1.219374482631683350e+02	5.841964172103534386e-05
1.219490571022033691e+02	2.896544206308157130e-06
1.219608142375946045e+02	2.140411750986412402e-05
1.219725096225738525e+02	-2.486514615257779577e-05
1.219841880798339844e+02	5.379234719083131734e-05
1.219956431388854980e+02	-1.730750323894811869e-06
1.220072810649871826e+02	-2.949234628176620923e-05
1.220200047492980957e+02	-6.188085916577918126e-05
1.220315554141998291e+02	-1.561178430536848082e-05
1.220440063476562500e+02	4.453804133347010689e-05
1.220556440353393555e+02	7.522611523314501810e-06
1.220675573348999023e+02	-1.220311568096947704e-04
1.220794899463653564e+02	2.895505795140649409e-06
1.220914900302886963e+02	1.677616217255398749e-05
1.221035401821136475e+02	-1.098543378531741198e-05
1.221153888702392578e+02	-2.486627896475986370e-05
1.221269674301147461e+02	2.602971282179346809e-05
1.221389155387878418e+02	-7.113563702821739656e-05
1.221505696773529053e+02	2.894939389050142300e-06
1.221623597145080566e+02	5.841784810174610544e-05
1.221743044853210449e+02	-1.732166339123709678e-06
1.221861886978149414e+02	-3.412067922313668383e-05
1.221988353729248047e+02	-2.949385669800966216e-05
1.222105700969696045e+02	4.453671971925787332e-05
1.222227766513824463e+02	-3.412096242618246255e-05
1.222344162464141846e+02	1.214811243422823451e-05
1.222991309165954590e+02	-6.359649671356848560e-06
1.223105685710906982e+02	-1.561357792465771925e-05
1.223219523429870605e+02	-1.359135124053817542e-04
1.223336846828460693e+02	4.916307023930894724e-05
1.223455417156219482e+02	4.453605891215070621e-05
1.223574259281158447e+02	3.528213065885088415e-05
1.223688144683837891e+02	-1.733299151305776121e-06
1.223804523944854736e+02	-6.360310478464018209e-06
1.223922755718231201e+02	5.378951516037562406e-05
1.224040746688842773e+02	-4.800275161577786178e-05
1.224160399436950684e+02	2.140090787534599203e-05
1.224279420375823975e+02	-2.949527271323750880e-05
1.224398529529571533e+02	3.065455292560107891e-05
1.224514536857604980e+02	7.519873893873367887e-06
1.224635288715362549e+02	1.677361334514301922e-05
1.224751367568969727e+02	2.892768165699515485e-06
1.224876017570495605e+02	6.766951073068179165e-05
1.224992897510528564e+02	6.304249940352355062e-05
1.225112571716308594e+02	-8.039201970791257383e-05
1.225228641033172607e+02	-1.098836021678871494e-05
1.225348136425018311e+02	-6.361537691661694967e-06
1.225467748641967773e+02	2.139986946417953378e-05
1.225584902763366699e+02	7.519024284736028355e-06
1.225705502033233643e+02	7.518929883720419523e-06
1.225825414657592773e+02	2.891918556563228815e-06
1.225945026874542236e+02	3.065332571240340470e-05
1.226064753532409668e+02	1.214556360681832333e-05
1.226183044910430908e+02	-3.412370005562359647e-05
1.226300363540649414e+02	-2.486996060435394683e-05
1.226416482925415039e+02	-5.725847348836692226e-05
1.226538622379302979e+02	-8.039315252009568869e-05
1.226658365726470947e+02	-6.188557921654077297e-05
1.226787896156311035e+02	3.065266490529728791e-05
1.226903362274169922e+02	1.214490279971115283e-05
1.227028343677520752e+02	-1.735942379731299308e-06
1.227151806354522705e+02	7.517797071538352444e-06
1.227272937297821045e+02	-2.024379888633304195e-05
1.227398655414581299e+02	-1.099005943506234199e-05
1.227518296241760254e+02	2.890596942349941532e-06
1.227639739513397217e+02	-1.561716516323619270e-05
1.227759377956390381e+02	-1.561725956425074867e-05
1.227875239849090576e+02	7.517230665446792474e-06
1.227991878986358643e+02	-7.114045147999249730e-05
1.228110597133636475e+02	-4.800596125029495023e-05
1.228227767944335938e+02	4.915919979768469845e-05
1.228348703384399414e+02	-2.487156542161195912e-05
1.228467004299163818e+02	7.229359562636767939e-05
1.228587083816528320e+02	-3.875250500207107592e-05
1.228709552288055420e+02	7.516569858340673992e-06
1.228831920623779297e+02	5.841256164489400663e-05
1.229477415084838867e+02	-8.039504054039947969e-05
1.229595901966094971e+02	-2.949904875384615129e-05
1.229713897705078125e+02	-2.024530930257650166e-05
1.229830727577209473e+02	2.889180927122095315e-06
1.229948747158050537e+02	-3.412624888303456136e-05
1.230065283775329590e+02	-6.188784484090491559e-05
1.230185551643371582e+02	1.676964850250421107e-05
1.230303580760955811e+02	7.691947414134280557e-05
1.230420954227447510e+02	8.154629666647088433e-05
1.230541725158691406e+02	-1.738302405112094524e-06
1.230661370754241943e+02	1.676927089844282268e-05
1.230783371925354004e+02	4.915759498042667939e-05
1.230902531147003174e+02	-1.561933638658576581e-05
1.231024062633514404e+02	2.602282154768335699e-05
1.231143059730529785e+02	-4.800794367161435091e-05
1.231258535385131836e+02	-1.561961958963154452e-05
1.231385145187377930e+02	2.602253834463757489e-05
1.231505854129791260e+02	-1.739057613233823107e-06
1.231627810001373291e+02	-1.561990279267732663e-05
1.231744353771209717e+02	5.841067362459020885e-05
1.231861519813537598e+02	3.527599459286144919e-05
1.231979727745056152e+02	-7.114318910943361767e-05
1.232098929882049561e+02	2.887387307832859010e-06
1.232219429016113281e+02	2.602187753753040778e-05
1.232337205410003662e+02	2.887198505802689974e-06
1.232455585002899170e+02	-4.338206515663922474e-05
1.232575309276580811e+02	-7.114366111451063607e-05
1.232703368663787842e+02	-5.726300473709729460e-05
1.232826571464538574e+02	1.676757168016919733e-05
1.232944874763488770e+02	8.617123117129410145e-05
1.233062505722045898e+02	3.990196750885217827e-05
1.233182451725006104e+02	-2.024804693201763219e-05
1.233301630020141602e+02	-2.950197518531745425e-05
1.233419716358184814e+02	-6.367484955619910565e-06
1.233539826869964600e+02	6.766309146164657120e-05
1.233659965991973877e+02	3.527457857763360594e-05
1.233779072761535645e+02	-1.740851232523059200e-06
1.233904659748077393e+02	1.213980514489027507e-05
1.234020140171051025e+02	3.064737844844518910e-05
1.234136011600494385e+02	-1.741134435568838973e-06
1.234251697063446045e+02	-1.562197961501129005e-05
1.234366917610168457e+02	2.139326139311414768e-05
1.234482891559600830e+02	-6.368334564756197235e-06
1.234602818489074707e+02	3.527382336951187270e-05
1.234721364974975586e+02	1.676606126392573762e-05
1.234841492176055908e+02	-1.741700841659345870e-06
1.234960956573486328e+02	3.527354016646609398e-05
1.235081112384796143e+02	-2.950339120054635121e-05
1.235213086605072021e+02	-2.024965174927564787e-05
1.235330023765563965e+02	-6.651891541171758122e-05
1.235990798473358154e+02	-6.369089772877926242e-06
1.236107962131500244e+02	4.452690201367540894e-05
1.236230795383453369e+02	8.616905994794348141e-05
1.236347069740295410e+02	1.213829472864681875e-05
1.236463830471038818e+02	-2.950405200765247139e-05
1.236576788425445557e+02	-4.338489718709597512e-05
1.236692147254943848e+02	-1.562349003125474298e-05
1.236810843944549561e+02	-6.369750579985095891e-06
1.236942334175109863e+02	7.510905797428238803e-06
1.237055606842041016e+02	7.691456528855209515e-05
1.237174317836761475e+02	-1.562386763531613815e-05
1.237298364639282227e+02	3.064520722509561261e-05
1.237414526939392090e+02	-2.487789028963156650e-05
1.237534959316253662e+02	2.139118457077913055e-05
1.237658400535583496e+02	8.616792713576141010e-05
1.237776148319244385e+02	7.510244990321068307e-06
1.237899529933929443e+02	2.139090136773440554e-05
1.238024063110351562e+02	-2.487836229470751425e-05
1.238136579990386963e+02	7.509961787275290439e-06
1.238259940147399902e+02	4.452520279540178019e-05
1.238378579616546631e+02	-3.413247935003855567e-05
1.238498339653015137e+02	-2.025182297262627468e-05
1.238621027469635010e+02	-2.487883429978346200e-05
1.238740499019622803e+02	-1.562509484851381237e-05
1.238864820003509521e+02	-3.413285695409889374e-05
1.238987357616424561e+02	1.213621790631180331e-05
1.239108171463012695e+02	-2.487921190384485717e-05
1.239227275848388672e+02	-2.025238937871678179e-05
1.239344694614410400e+02	-2.025248377973239147e-05
1.239465460777282715e+02	-2.487949510688958218e-05
1.239582092761993408e+02	2.881912048950592010e-06
1.239705114364624023e+02	-2.487968390892080154e-05
1.239828026294708252e+02	-1.562594445765009819e-05
1.239945919513702393e+02	-3.876062348937886801e-05
1.240065302848815918e+02	-2.025305018582395229e-05
1.240183494091033936e+02	-5.726847999597956245e-05
1.240302853584289551e+02	7.508262569001663390e-06
1.240422472953796387e+02	2.881251241844474376e-06
1.240539593696594238e+02	-7.114951397745322844e-05
1.240657818317413330e+02	-2.025352219089990004e-05
1.240777258872985840e+02	-8.503045355791128475e-05
1.240900733470916748e+02	2.601545826849624104e-05
1.241017458438873291e+02	1.676153001519536866e-05
1.241135427951812744e+02	-5.264231827795865757e-05
1.241257233619689941e+02	4.452284277002098434e-05
1.241374084949493408e+02	7.507412959865376719e-06
1.241493201255798340e+02	3.064190318956292125e-05
1.241616442203521729e+02	-1.746609694451105974e-06
1.241742837429046631e+02	1.676096360910485816e-05
