# Time(s)	Magnetic_Field(uT)
9.221073031425476074e+01	9.460526919679973208e-05
9.222245216369628906e+01	1.079160084608333538e-05
9.223439979553222656e+01	1.292448559824835818e-04
9.224631190299987793e+01	8.877409980757890976e-05
9.225859975814819336e+01	-9.328350280830647321e-05
9.227054786682128906e+01	-1.048589841993388260e-04
9.228246688842773438e+01	8.005340293997072405e-05
9.229443788528442383e+01	1.349370535518490031e-04
9.230644345283508301e+01	8.579771494178225447e-05
9.231841516494750977e+01	3.665837633171552620e-05
9.233016133308410645e+01	2.215707634710237684e-04
9.234205389022827148e+01	1.493152050338581263e-04
9.235423588752746582e+01	-2.956893981152771485e-04
9.236643266677856445e+01	-2.176895276763000031e-04
9.237839484214782715e+01	4.235057390108096107e-05
9.239003682136535645e+01	-4.146309444963543564e-05
9.244529271125793457e+01	-2.928693565468174788e-04
9.245681834220886230e+01	-3.333401127217221508e-04
9.246861100196838379e+01	-1.079743408849895406e-04
9.248025012016296387e+01	-6.753832766504937950e-05
9.249199604988098145e+01	-4.443947931543208415e-05
9.250349807739257812e+01	-1.455903125364713330e-04
9.251490449905395508e+01	-3.276479151523567024e-04
9.252637028694152832e+01	-1.148681572066440177e-06
9.253811907768249512e+01	-2.005434490582772922e-04
9.255015635490417480e+01	-6.186350157316552925e-05
9.256188774108886719e+01	-7.921803792097130772e-05
9.257344508171081543e+01	4.790379965059101525e-05
9.258542084693908691e+01	-3.590986870012406686e-05
9.259751081466674805e+01	-6.193298748309322298e-05
9.260941958427429199e+01	-7.061894139573691130e-05
9.262144160270690918e+01	2.182856643517707139e-05
9.263335037231445312e+01	2.038514260960992512e-04
9.264528989791870117e+01	7.669484556957244443e-05
9.265760135650634766e+01	-1.631533066140601791e-04
9.266953849792480469e+01	3.909624539557354442e-05
9.268166708946228027e+01	-1.374510779331107255e-06
9.269339752197265625e+01	1.286368542706185791e-04
9.270554709434509277e+01	-9.098460556430382890e-05
9.271763968467712402e+01	-1.285658342608211240e-04
9.272979068756103516e+01	-1.661470629573384055e-04
9.274174976348876953e+01	-9.392624747513597324e-05
9.275368785858154297e+01	-1.575132234771395388e-04
9.276626062393188477e+01	-1.748677598249466047e-04
9.277839159965515137e+01	-1.604374939104913724e-04
9.279050326347351074e+01	-7.087951355796475990e-05
9.280269050598144531e+01	-5.355972016512219132e-05
9.281477427482604980e+01	9.378880975515034720e-05
9.282742214202880859e+01	-4.472495987501542510e-06
9.283922290802001953e+01	-1.026892242175785813e-05
9.285128068923950195e+01	-9.697211825086030871e-05
9.286361718177795410e+01	-1.030366537672104601e-05
9.287576746940612793e+01	-4.541981897429232851e-06
9.288760542869567871e+01	-7.448880853298189325e-06
9.289968061447143555e+01	3.587665984503063870e-05
9.291146421432495117e+01	-2.299772396440882350e-04
9.292345404624938965e+01	-1.548668966834984258e-04
9.293557500839233398e+01	-1.491052132042066118e-04
9.294804453849792480e+01	1.022663059380122689e-04
9.295996212959289551e+01	-1.086865714617467343e-04
9.297172546386718750e+01	-4.513433841470636514e-05
9.298392057418823242e+01	1.368885212462145069e-04
9.299594879150390625e+01	4.729579793872470478e-05
9.300892567634582520e+01	5.883653637479255337e-05
9.302079892158508301e+01	-9.143626397883184592e-05
9.303277611732482910e+01	-7.989552554276399055e-05
9.308637380599975586e+01	-1.056423753895021767e-05
9.309785079956054688e+01	4.720894055131541966e-05
9.310980725288391113e+01	-1.550753544132814799e-04
9.312152910232543945e+01	-2.446680777207713023e-04
9.313330340385437012e+01	6.160446351080744207e-05
9.314469242095947266e+01	-1.724646337160517422e-04
9.315638661384582520e+01	-2.302725547612805945e-04
9.316791987419128418e+01	-2.216213438036001161e-04
9.318027591705322266e+01	-2.071910778891448838e-04
9.319271016120910645e+01	2.106422142597378546e-05
9.320470118522644043e+01	-1.362747979215614961e-05
9.321673059463500977e+01	-5.987729092383553483e-05
9.322893977165222168e+01	2.810695800483915363e-04
9.324128556251525879e+01	2.203721315247753748e-04
9.325337362289428711e+01	3.532730240531111506e-04
9.326578998565673828e+01	-6.861535926892531193e-05
9.327735996246337891e+01	1.567504125678072984e-04
9.328950858116149902e+01	-1.004349044861494784e-04
9.330165719985961914e+01	3.535551552057493473e-05
9.331368303298950195e+01	1.393611332650370360e-04
9.332578921318054199e+01	8.733226717658293761e-05
9.333893156051635742e+01	-3.982431334994256816e-05
9.335022997856140137e+01	6.129177691613349791e-05
9.336248779296875000e+01	-8.898102343749222953e-05
9.337452912330627441e+01	-3.120784534722658034e-05
9.338648271560668945e+01	-7.167860152213123201e-05
9.339824891090393066e+01	-2.277304568325303716e-04
9.341026782989501953e+01	-1.179457841312922154e-04
9.342226552963256836e+01	-5.439355108425316759e-05
9.343404006958007812e+01	8.139686892247123876e-05
9.344577312469482422e+01	1.565072118830610479e-04
9.345761942863464355e+01	2.068204892137345539e-05
9.346973919868469238e+01	1.073505017955127147e-04
9.348161458969116211e+01	-7.181757334198661947e-05
9.349327445030212402e+01	-1.382940768223775213e-04
9.350496697425842285e+01	2.350209048983312505e-05
9.351681232452392578e+01	-3.430583055539570354e-05
9.352965664863586426e+01	-7.766611420868903997e-05
9.354113507270812988e+01	3.500808597093647964e-05
9.355351138114929199e+01	1.101184289315262888e-04
9.356521964073181152e+01	-1.557354705575925917e-04
9.357738065719604492e+01	-8.640418255377749570e-05
9.358999896049499512e+01	4.649670997455823267e-05
9.360197663307189941e+01	-1.709026602744531930e-05
9.361387372016906738e+01	-2.135955060352674989e-04
9.362670969963073730e+01	-8.647366846370518943e-05
9.363841342926025391e+01	-4.314812776537635717e-05
9.365080618858337402e+01	-3.738644428608454317e-05
9.366264271736145020e+01	-1.356477500287364354e-04
9.367462491989135742e+01	-2.586307732749828258e-05
9.372742867469787598e+01	4.924726563309152319e-05
9.373892951011657715e+01	7.812516893948223749e-05
9.375095987319946289e+01	-8.659526880607896517e-05
9.376262354850769043e+01	-6.349642045646166982e-05
9.377437782287597656e+01	1.450344998251549595e-05
9.378608584403991699e+01	-3.174636114916388926e-05
9.379802584648132324e+01	3.758492685464988531e-05
9.380987906455993652e+01	-9.246118115026298384e-05
9.382194209098815918e+01	-2.340653990687252930e-04
9.383461618423461914e+01	1.906777687767352689e-04
9.384675836563110352e+01	-8.095518566915832482e-05
9.385894012451171875e+01	-5.844842708569825165e-06
9.387099242210388184e+01	-3.208207093302738069e-04
9.388304185867309570e+01	4.902143642582685738e-05
9.389480113983154297e+01	-8.969325401424809515e-05
9.390662407875061035e+01	2.685907818283018891e-04
9.391887164115905762e+01	-3.613435799376245338e-04
9.393138670921325684e+01	-3.382447315880072656e-04
9.394354510307312012e+01	-1.359951795783735759e-04
9.395569133758544922e+01	1.327135044341694716e-04
9.396798467636108398e+01	-1.013555927926897262e-04
9.398018908500671387e+01	-1.678320962730806552e-04
9.399211144447326660e+01	5.753367556365196191e-05
9.400369477272033691e+01	-1.158553446170713241e-04
9.401519346237182617e+01	-1.765527931406875263e-04
9.402736258506774902e+01	-1.592329997478462587e-04
9.403931069374084473e+01	8.924899191598524508e-05
9.405162239074707031e+01	1.121437852204489651e-05
9.406364870071411133e+01	9.210377643940942567e-05
9.407588028907775879e+01	-2.349469417356794793e-05
9.408799123764038086e+01	-1.246455273946072036e-04
9.410023498535156250e+01	-2.749183277482315758e-04
9.411227369308471680e+01	2.458938699473524624e-06
9.412424826622009277e+01	1.295807762710358578e-04
9.413596343994140625e+01	-1.491296912581514799e-05
9.414773488044738770e+01	-3.501155280962306633e-04
9.415954041481018066e+01	-2.981214049627397070e-04
9.417188668251037598e+01	-4.963941329890827093e-05
9.418421292304992676e+01	-1.276740266928486263e-04
9.419550156593322754e+01	-2.366840894838652157e-05
9.420721006393432617e+01	1.814706705396345687e-04
9.421879816055297852e+01	-2.693129875662754057e-04
9.423088955879211426e+01	-1.104063477324521532e-04
9.424319648742675781e+01	-1.133132466883224158e-04
9.425529956817626953e+01	-3.762776186990539058e-04
9.426783084869384766e+01	2.823885679769511233e-05
9.428022027015686035e+01	2.102617164586173125e-04
9.429182600975036621e+01	1.120004107159654135e-04
9.430393218994140625e+01	4.841343471396054692e-05
9.431601619720458984e+01	-2.145509372967709702e-04
9.437354063987731934e+01	3.971010932383527397e-05
9.438522076606750488e+01	-1.018941085946270487e-04
9.439698004722595215e+01	-4.123140302597404292e-05
9.440853118896484375e+01	-9.463972241195970321e-06
9.442019057273864746e+01	-4.993472841610063046e-05
9.443202781677246094e+01	-1.106321769397168190e-04
9.444351959228515625e+01	-8.475042384786683304e-07
9.445558881759643555e+01	-3.754403194348938552e-06
9.446698951721191406e+01	-1.453586211128112752e-04
9.447844910621643066e+01	-3.557394841157310544e-05
9.449017095565795898e+01	-1.247510006195580501e-05
9.450191497802734375e+01	1.062374828766149373e-05
9.451376461982727051e+01	-1.539937049530767086e-05
9.452682423591613770e+01	1.926292364711007727e-04
9.453835844993591309e+01	6.258312846618790351e-05
9.455061960220336914e+01	-1.541488038903458130e-04
9.456245684623718262e+01	-2.003986150220251846e-04
9.457433342933654785e+01	1.918810185793138430e-05
9.458602619171142578e+01	-7.907320388472050118e-05
9.459809923171997070e+01	-8.486963031897682612e-05
9.461033177375793457e+01	1.046740499032451826e-05
9.462241578102111816e+01	3.356625333994050071e-05
9.463446617126464844e+01	9.422895890859349973e-05
9.464739894866943359e+01	5.664773021207620467e-05
9.465904402732849121e+01	-3.005546561702623744e-05
9.467168283462524414e+01	-7.052622179193089927e-05
9.468357539176940918e+01	-5.031690092070226835e-05
9.469525265693664551e+01	-1.543572616201288941e-04
9.470739245414733887e+01	2.068163017008097274e-04
9.471947550773620605e+01	3.342728152008643463e-05
9.473130750656127930e+01	-1.717465409228978554e-04
9.474333834648132324e+01	8.251450569770707412e-05
9.475556683540344238e+01	-7.064782213430468856e-05
9.476746749877929688e+01	7.670070778596916456e-05
9.477939939498901367e+01	1.084681385707485501e-04
9.479150080680847168e+01	2.153632837935980419e-04
9.480358242988586426e+01	-1.516240774390785028e-04
9.481528997421264648e+01	3.328830970023105394e-05
9.482703733444213867e+01	-2.007807875266268496e-04
9.483935642242431641e+01	-1.401180819579738303e-04
9.485163235664367676e+01	-1.805888381328798304e-04
9.486357998847961426e+01	-5.924605551809220710e-05
9.487567853927612305e+01	-1.303098734137601992e-05
9.488736629486083984e+01	7.941652048953795769e-05
9.489951801300048828e+01	2.036488305827129173e-04
9.491160440444946289e+01	-1.835652229986764721e-04
9.492343115806579590e+01	2.157385648934462833e-05
9.493509459495544434e+01	-4.201311951265892364e-05
9.494678735733032227e+01	1.287053109921935708e-05
9.495892024040222168e+01	-2.500938409115134424e-04
9.501330876350402832e+01	-2.616693223025444806e-04
9.502502059936523438e+01	1.260306753223812642e-06
9.503631377220153809e+01	-1.027800539462027992e-04
9.504781055450439453e+01	-1.837041948185305044e-04
9.505948853492736816e+01	-1.403786541202030206e-04
9.507121896743774414e+01	8.209759023814225344e-05
9.508290791511535645e+01	-2.184306389916249470e-04
9.509478878974914551e+01	-1.733449590054428533e-06
9.510644912719726562e+01	4.159209110827440543e-05
9.511829829216003418e+01	2.423755476046732252e-05
9.513015699386596680e+01	-6.246564106863512636e-05
9.514226055145263672e+01	-7.581990456756843102e-06
9.515444946289062500e+01	-1.723024282023180500e-04
9.516644597053527832e+01	1.838901389376622339e-05
9.517824769020080566e+01	-1.919221480275238627e-05
9.519053292274475098e+01	-2.498864123700870443e-05
9.520247268676757812e+01	-8.279656228223753302e-05
9.521412301063537598e+01	1.194529897273961973e-04
9.522590327262878418e+01	-1.868542944591470580e-04
9.523725295066833496e+01	1.338658841643684762e-04
9.524908089637756348e+01	-9.153463062732730335e-05
9.526068234443664551e+01	1.396101961661800337e-04
9.527211141586303711e+01	6.735463772901440513e-05
9.528341841697692871e+01	-3.090666801363881527e-05
9.529531526565551758e+01	-2.225545705595831990e-05
9.530671763420104980e+01	6.730252329656829602e-05
9.531808948516845703e+01	2.394223964327627758e-05
9.533000493049621582e+01	1.077211650390268589e-04
9.534173321723937988e+01	4.702371651541067032e-05
9.535367822647094727e+01	8.745972973535213243e-05
9.536533546447753906e+01	-6.859212557504698008e-05
9.537750220298767090e+01	-2.679868930612565162e-04
9.538941502571105957e+01	6.140186799741977996e-05
9.540136957168579102e+01	-1.085369043974584691e-05
9.541329598426818848e+01	-6.577208400658731042e-05
9.542556905746459961e+01	-1.120218951382666956e-04
9.543719434738159180e+01	4.399521721716924085e-05
9.544961953163146973e+01	7.287312052355995515e-05
9.546157312393188477e+01	3.849247167119134263e-04
9.547334218025207520e+01	1.277393996579566360e-04
9.548562216758728027e+01	-2.306708346956236534e-06
9.549724888801574707e+01	-1.785852560060682175e-04
9.550956177711486816e+01	-1.641549900916129852e-04
9.552135920524597168e+01	-3.125409756327594899e-05
9.553363370895385742e+01	-7.461438121656797083e-05
9.554533600807189941e+01	2.361218157112073186e-05
9.555728483200073242e+01	-1.584454210447659521e-04
9.556935167312622070e+01	-8.207363646104747507e-06
9.558151936531066895e+01	1.738154960148174510e-04
9.559391665458679199e+01	3.221127809635512151e-05
9.564894390106201172e+01	1.362168958408185577e-04
9.566057276725769043e+01	4.084511757655271427e-05
9.567243409156799316e+01	-4.296855077416236783e-05
9.568403124809265137e+01	1.303857264515977219e-04
9.569600033760070801e+01	-1.903691951268810087e-04
9.570735621452331543e+01	-1.528227093853281975e-04
9.571892952919006348e+01	-8.927047633828785538e-05
9.573054599761962891e+01	-7.772973790222000002e-05
9.574226617813110352e+01	-1.933282085151960387e-04
9.575463414192199707e+01	-5.464826103008429606e-05
9.576644968986511230e+01	-1.008980721617649891e-04
9.577843689918518066e+01	-1.702641031205432678e-04
9.579032588005065918e+01	1.504560755029722664e-04
9.580259752273559570e+01	5.219476976032040122e-05
9.581433081626892090e+01	-1.934324373800869288e-04
9.582629203796386719e+01	-1.472173692033720816e-04
9.583834385871887207e+01	-1.530137956376283930e-04
9.585038709640502930e+01	-3.032865959912527110e-04
9.586256480216979980e+01	-2.397343629442124366e-04
9.587500214576721191e+01	-1.386182726781376852e-04
9.588649106025695801e+01	-1.530832815475560596e-04
9.589832568168640137e+01	-8.953104850051570398e-05
9.591029191017150879e+01	9.538133863879384603e-05
9.592261528968811035e+01	9.825349463969961124e-05
9.593470525741577148e+01	3.755604611608210806e-05
9.594690084457397461e+01	2.947066202150757427e-04
9.595941686630249023e+01	-2.893782884179039869e-05
9.597142648696899414e+01	-7.807716745185714052e-05
9.598342633247375488e+01	8.949805481712824274e-05
9.599549078941345215e+01	-1.821348996287666384e-04
9.600750565528869629e+01	-1.120399678444703306e-07
9.601945137977600098e+01	-6.080948849146066072e-05
9.603169298171997070e+01	2.078991955210823936e-04
9.604373407363891602e+01	-3.772801161932495676e-05
9.605543351173400879e+01	-2.024484493648874605e-04
9.606728744506835938e+01	-1.186695239691355883e-04
9.607922387123107910e+01	-1.215764229250045363e-04
9.609085631370544434e+01	1.644694259578626644e-04
9.610264682769775391e+01	2.575473551778640071e-05
9.611426711082458496e+01	1.037546059567635766e-04
9.612630128860473633e+01	-9.564016152944597308e-05
9.613836193084716797e+01	-4.653556587434242082e-05
9.615016174316406250e+01	-1.303492342250574894e-04
9.616255140304565430e+01	8.923748265489907954e-05
9.617464113235473633e+01	1.816849904858130419e-04
9.618654966354370117e+01	2.250105311841418809e-04
9.619842672348022461e+01	-2.199940719649934209e-04
9.621062445640563965e+01	-2.229009709208636971e-04
9.622237515449523926e+01	-1.391220455251117977e-04
9.623445057868957520e+01	5.734845152774721935e-05
9.629046678543090820e+01	-4.958143665006675628e-05
9.630206274986267090e+01	1.757843351866658676e-04
9.631377196311950684e+01	7.463350196562529054e-05
9.632567405700683594e+01	1.352962075342782828e-04
9.633720803260803223e+01	1.468369459703461246e-04
9.634891676902770996e+01	-1.796970305649073327e-04
9.636053109169006348e+01	1.099441153117695592e-05
9.637220597267150879e+01	-1.074935865601877862e-04
9.638418698310852051e+01	1.467674600604184580e-04
9.639647054672241211e+01	-6.129588986095318190e-05
9.640834784507751465e+01	5.715736527544705093e-05
9.642028999328613281e+01	-6.710968777269110501e-05
9.643224573135375977e+01	8.601789710435616028e-05
9.644403886795043945e+01	-1.682778924712132666e-04
9.645641708374023438e+01	-1.076151869025602608e-04
9.646822047233581543e+01	1.119715299773976362e-04
9.648043060302734375e+01	1.726342355460493139e-04
9.649229931831359863e+01	-1.221149387269431733e-04
9.650430893898010254e+01	9.458225067462737391e-05
9.651644539833068848e+01	-4.991149472222230539e-05
9.652844882011413574e+01	-9.616130585390169738e-05
9.654043388366699219e+01	-1.655273368126812907e-04
9.655236554145812988e+01	-4.996360915466840772e-05
9.656450390815734863e+01	-4.998098063214999912e-05
9.657641744613647461e+01	-4.999835210963159051e-05
9.658814787864685059e+01	9.735017781064093446e-05
9.660027575492858887e+01	-4.136451262943401130e-05
9.661242890357971191e+01	-2.176430602885446675e-04
9.662524700164794922e+01	-3.835398365361495501e-06
9.663638639450073242e+01	-6.164331941059032240e-05
9.664825963973999023e+01	-2.552590319400264464e-04
9.666054701805114746e+01	-8.768380967104107669e-05
9.667241048812866211e+01	-2.495147199382148889e-04
9.668432998657226562e+01	-3.922255752770781473e-06
9.669633460044860840e+01	1.203100543404041705e-04
9.670842385292053223e+01	-8.197424062419405720e-05
9.672035527229309082e+01	4.225806946898090917e-05
9.673277497291564941e+01	1.289265223431201651e-04
9.674466490745544434e+01	1.664730080846742774e-04
9.675631308555603027e+01	2.502519334804262038e-04
9.676829457283020020e+01	-2.265374719309714235e-04
9.678023910522460938e+01	-1.774328762758678847e-04
9.679233384132385254e+01	-3.586340131236873807e-05
9.680464649200439453e+01	-8.500273992243547990e-05
9.681631255149841309e+01	2.189240530041399496e-05
9.682866382598876953e+01	1.609597886615768018e-05
9.684076356887817383e+01	-1.457349314010161930e-04
9.685277438163757324e+01	-5.617695104848955334e-05
9.686463665962219238e+01	-2.295659712292128461e-04
9.687637114524841309e+01	1.258285371349497205e-04
9.693189764022827148e+01	1.561484086811584700e-06
9.694374513626098633e+01	2.754985991481624365e-05
9.695532011985778809e+01	-4.181617104396202832e-05
9.696720600128173828e+01	-1.227403119162897606e-04
9.697889351844787598e+01	3.597934054969167679e-04
9.699104809761047363e+01	2.181891875784544316e-04
9.700274848937988281e+01	-1.314610087838979327e-04
9.701446986198425293e+01	3.033515852831273051e-05
9.702613162994384766e+01	-1.517224440875739738e-04
9.703796863555908203e+01	4.435028449827409735e-04
9.704988026618957520e+01	-2.095477366102844108e-04
9.706159996986389160e+01	9.094574966451962042e-05
9.707327747344970703e+01	-6.799563312426685547e-05
9.708505272865295410e+01	-1.575883564317579789e-04
9.709678316116333008e+01	1.576592079400212769e-05
9.710916543006896973e+01	-1.287278246028475414e-04
9.712135767936706543e+01	-1.576404708642027599e-04
9.713342499732971191e+01	-7.402413465541545100e-06
9.714490652084350586e+01	7.637651193020904132e-05
9.715687918663024902e+01	-8.834392581535217490e-05
9.716925668716430664e+01	-1.034405537637500235e-05
9.718198657035827637e+01	-1.750644931219361915e-04
9.719348883628845215e+01	-2.482643572327631327e-05
9.720525622367858887e+01	7.051059958602502265e-05
9.721723127365112305e+01	-1.202155854650224505e-04
9.723042249679565430e+01	-2.198902267733373762e-05
9.724190473556518555e+01	-2.156047352067685572e-04
9.725392198562622070e+01	5.599347628416053232e-05
9.726658391952514648e+01	-1.636279835507605679e-04
9.727845525741577148e+01	-1.231919703308190922e-04
9.729026651382446289e+01	3.571466950300421445e-05
9.730218505859375000e+01	-1.053514162867516738e-05
9.731405520439147949e+01	1.541505531619215481e-04
9.732608866691589355e+01	1.425750717708905099e-04
9.733792138099670410e+01	-3.168771687701816089e-04
9.734976816177368164e+01	-4.816848475763856139e-05
9.736184668540954590e+01	-1.146449882380307913e-04
9.737360334396362305e+01	-4.531370023421570217e-05
9.738558387756347656e+01	-8.289492893073300401e-05
9.739727616310119629e+01	-6.846466301627778526e-05
9.740910458564758301e+01	-3.958675970988576314e-05
9.742193317413330078e+01	-1.494061753660884167e-04
9.743321967124938965e+01	1.770930582142018442e-04
9.744529867172241211e+01	-6.275509396943073867e-05
9.745747399330139160e+01	-5.121435553336289685e-05
9.746929025650024414e+01	-9.746416666504228207e-05
9.748124265670776367e+01	-6.858626335865157454e-05
9.749298977851867676e+01	-1.841847339716276132e-04
9.750455117225646973e+01	-2.419926550168564384e-04
9.751655149459838867e+01	-7.152790526948371889e-05
9.757327365875244141e+01	-5.998716683341717812e-05
9.758498883247375488e+01	-4.844642839734932953e-05
9.759655046463012695e+01	2.202622556151937112e-04
9.760818338394165039e+01	-1.322774682255459895e-04
9.761999177932739258e+01	2.662917160827729684e-05
9.763142514228820801e+01	1.216416273885758071e-05
9.764305686950683594e+01	-5.190373608948184220e-06
9.765471315383911133e+01	-1.063412068299874399e-04
9.766622591018676758e+01	-1.525910179616668115e-04
9.767829251289367676e+01	-1.150445322201127128e-04
9.768967700004577637e+01	-1.815210357005049427e-04
9.770163202285766602e+01	2.490011871017304272e-04
9.771372103691101074e+01	-1.295442840444956253e-04
9.772562742233276367e+01	3.356608483841427006e-06
9.773773264884948730e+01	-4.578273012622663195e-05
9.774968719482421875e+01	9.000768988049777440e-05
9.776183581352233887e+01	7.554268101107937286e-05
9.777368521690368652e+01	-8.628822925609447997e-05
9.778572225570678711e+01	8.706604796966563005e-05
9.779721236228942871e+01	9.282773144895744405e-05
9.780892562866210938e+01	-1.470204207346751659e-04
9.782096791267395020e+01	9.279298849399426126e-05
9.783303880691528320e+01	-2.741943727386822699e-04
9.784514451026916504e+01	-5.749718333711173620e-05
9.785687041282653809e+01	-1.210841593391166028e-04
9.786883258819580078e+01	2.140836566763357348e-04
9.788074326515197754e+01	-2.576449550729685486e-05
9.789262676239013672e+01	-1.529210760338223674e-04
9.790466713905334473e+01	-5.758404072452234269e-05
9.791714096069335938e+01	-2.107463685565341054e-04
9.792938685417175293e+01	-6.628736611464761564e-05
9.794136095046997070e+01	-7.497332002729129041e-05
9.795328640937805176e+01	-1.298917135941327387e-04
9.796493744850158691e+01	-2.137053819448491354e-04
9.797711420059204102e+01	-8.566302456828067091e-06
9.798899316787719727e+01	-7.793233341560634752e-05
9.800090456008911133e+01	-2.015915532534070511e-05
9.801289391517639160e+01	-1.150794436766021313e-05
9.802514553070068359e+01	1.271720031174502488e-04
9.803688192367553711e+01	-1.415714238500559951e-04
9.804952621459960938e+01	6.356765563796508509e-05
9.806168961524963379e+01	-2.254024636782526753e-04
9.807367849349975586e+01	-6.938535132281804666e-05
9.808584237098693848e+01	1.097479808597167901e-04
9.809824180603027344e+01	-8.740017231646637341e-06
9.811015510559082031e+01	-1.742597114429032058e-05
9.812249183654785156e+01	-2.630531782846976235e-04
9.813452243804931641e+01	-1.908323628024965329e-04
9.814648866653442383e+01	-1.821811518448160545e-04
9.815859436988830566e+01	-1.012917539274514915e-04
9.821470141410827637e+01	-2.618141096686168908e-05
9.822668170928955078e+01	-1.071055518391894146e-04
9.823837804794311523e+01	8.458175818822148730e-06
9.824997091293334961e+01	8.440804341340555641e-06
9.826173758506774902e+01	3.153965269095785099e-05
9.827340745925903320e+01	1.066499956515476737e-04
9.828500294685363770e+01	-1.707620137511219613e-04
9.829667496681213379e+01	-1.043202532256942423e-04
9.830842232704162598e+01	-6.099471252736540327e-05
9.832029962539672852e+01	-9.279688626710798512e-05
9.833231139183044434e+01	-3.502370817684234271e-05
9.834418153762817383e+01	-4.370966208948733885e-05
9.835633611679077148e+01	-1.217442754834277010e-04
9.836882734298706055e+01	-9.286637217703567885e-05
9.838075995445251465e+01	-1.362266558303276871e-04
9.839268302917480469e+01	-7.556395026167469489e-05
9.840475678443908691e+01	-3.223840956334717722e-05
9.841676044464111328e+01	-1.131625504356749027e-04
9.842889189720153809e+01	-9.295322956444495720e-05
9.844093036651611328e+01	-6.696485373644029846e-05
9.845251822471618652e+01	1.237265883596426637e-04
9.846454524993896484e+01	6.013961235763910497e-05
9.847652554512023926e+01	-9.013318799598528754e-05
9.848849320411682129e+01	-8.437150451669215895e-05
9.850025677680969238e+01	4.563986053325752064e-05
9.851203894615173340e+01	8.318634627481032509e-05
9.852411484718322754e+01	1.958605464544358040e-04
9.853646564483642578e+01	-1.248943751240429265e-04
9.854855370521545410e+01	-9.890599929603825422e-05
9.856044292449951172e+01	-2.173939973874016698e-04
9.857235598564147949e+01	-1.451731819052005522e-04
9.858426642417907715e+01	-7.006283894461072948e-05
9.859626913070678711e+01	-9.400133375957732160e-06
9.860841655731201172e+01	-7.298710937796127566e-05
9.862040448188781738e+01	-1.885855799909386696e-04
9.863248014450073242e+01	-2.232772812090685877e-04
9.864458179473876953e+01	-6.148111389685794478e-05
9.865703582763671875e+01	2.390123723779460864e-04
9.866926836967468262e+01	-3.262058206794750728e-05
9.868117833137512207e+01	1.696289699416849220e-04
9.869301795959472656e+01	-2.580384683371262267e-04
9.870534420013427734e+01	-3.534102466013906946e-04
9.871700978279113770e+01	-1.742769144188559391e-04
9.872902941703796387e+01	-8.471893406632929945e-05
9.874096369743347168e+01	-1.107420528492984691e-04
9.875281977653503418e+01	5.105411446291219414e-05
9.876517033576965332e+01	-2.292474224181434829e-04
9.877700614929199219e+01	-1.656951893711031273e-04
9.878941988945007324e+01	-1.512649234566492231e-04
9.880146169662475586e+01	-2.032937895451033216e-04
9.885832405090332031e+01	-1.044237535469599292e-06
9.886993956565856934e+01	-3.862546623198689986e-05
9.888181829452514648e+01	2.492676681505346593e-05
9.889334440231323242e+01	1.173742746459661442e-04
9.890513873100280762e+01	-8.491002031863078246e-05
9.891651535034179688e+01	-2.294037657154804550e-04
9.892841196060180664e+01	2.485728090512577559e-05
9.894031906127929688e+01	5.951423916829252448e-05
9.895250630378723145e+01	-1.947815504072782306e-04
9.896468067169189453e+01	-1.167816799683010445e-04
9.897668743133544922e+01	2.501709383094122903e-04
9.898880720138549805e+01	1.259038852612741344e-04
9.900091361999511719e+01	1.201074588270165219e-04
9.901296663284301758e+01	-9.951400100790455791e-05
9.902497529983520508e+01	-1.024208999637735195e-04
9.903682637214660645e+01	-1.631183484873897081e-04
9.904900050163269043e+01	1.633808850929005529e-04
9.906136488914489746e+01	-4.229080131049319248e-06
9.907341241836547852e+01	1.951309444001970528e-04
9.908564996719360352e+01	9.975916613593251712e-05
9.909784340858459473e+01	-2.441119752696451341e-04
9.911002349853515625e+01	-8.809486291420919079e-05
9.912174415588378906e+01	-4.348555317981754793e-04
9.913377809524536133e+01	1.488116473585899603e-04
9.914607429504394531e+01	5.921892405110016494e-05
9.915785312652587891e+01	9.965493727104162704e-05
9.916992306709289551e+01	7.172686485163151200e-06
9.918191385269165039e+01	-6.508287195200248838e-05
9.919381356239318848e+01	-3.800587385737064379e-04
9.920564317703247070e+01	1.140330887530507502e-04
9.921777558326721191e+01	9.956807988363234870e-05
9.922989749908447266e+01	2.153346648969067199e-05
9.924212622642517090e+01	3.018467744737116058e-05
9.925383377075195312e+01	-1.403148152549647722e-04
9.926612734794616699e+01	6.482426423305632146e-05
9.927836728096008301e+01	-3.050526244780075460e-04
9.929002046585083008e+01	1.312486532810011142e-04
9.930206966400146484e+01	-1.324509211584854482e-05
9.931415295600891113e+01	3.585950353925500744e-05
9.932620215415954590e+01	-3.080116378663226031e-04
9.933813023567199707e+01	-2.485531646184408714e-05
9.935002946853637695e+01	-1.549014244667569766e-04
9.936206197738647461e+01	-3.355864185196936008e-05
9.937518906593322754e+01	1.051213056331423961e-04
9.938682365417480469e+01	-1.607325938559764572e-04
9.939943408966064453e+01	-9.140130585216268944e-05
9.941100931167602539e+01	3.283100424101227015e-05
9.942366886138916016e+01	-4.231408167454073536e-05
9.943509078025817871e+01	-5.966861802234649351e-05
9.944750595092773438e+01	3.855794476534220918e-05
9.950439953804016113e+01	3.854057328785929641e-05
